trade_id,symbol,strategy,side,anchor,horizon_seconds,status,entry_reference,quantity,at_mono,actual_net_usd,actual_mfe_bps,after_actual_close,source_session,source_inputs,signal_line,open_line,close_line,exit_raw_vwap,exit_fill,move_bps,quote_gross_usd,exit_slippage_usd,fees_usd,net_usd,book_input_line,depth_input_line,book_age_seconds
T04,SOLUSDT,level_breakout,short,after_close,15,ok,120.26797200000001,8.8,536560.5587715,-2.4326896580800383,3.9887593681230165,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,275479,275481,284991,120.44999999999999,120.46204499999999,-15.135201581346536,-1.6018463999997723,0.10599600000000466,1.1651332822800002,-2.872975682279777,21952940,21952684,0.06909550004638731
T04,SOLUSDT,level_breakout,short,after_close,30,ok,120.26797200000001,8.8,536575.5587715,-2.4326896580800383,3.9887593681230165,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,275479,275481,284991,120.46,120.47204599999999,-15.966678144367414,-1.6898463999998172,0.10600479999998243,1.16518168712,-2.9610328871197997,22031398,22030836,0.06385450006928295
T04,SOLUSDT,level_breakout,short,after_close,60,ok,120.26797200000001,8.8,536605.5587715,-2.4326896580800383,3.9887593681230165,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,275479,275481,284991,120.46999999999998,120.48204699999998,-16.79815470738711,-1.7778463999997371,0.10601359999996021,1.16523009196,-3.0490900919596973,22203742,22203232,0.06297580001410097
T04,SOLUSDT,level_breakout,short,after_close,120,ok,120.26797200000001,8.8,536665.5587715,-2.4326896580800383,3.9887593681230165,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,275479,275481,284991,120.50999999999999,120.52205099999999,-20.124060959469436,-2.129846399999792,0.1060487999999964,1.1654237113200003,-3.401318911319789,22534616,22534616,0.27410719997715205
T05,NEARUSDT,level_breakout,short,signal,5,ok,4.779522,428.2,536475.7987887859,-6.55363550894492,0.0,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.784992293320879,4.7854707925502105,-11.445272813638185,-2.3423796000001995,0.20489336999989918,2.2526514525734997,-4.799924422573598,21376637,21375881,0.06315088598057628
T05,NEARUSDT,level_breakout,short,signal,15,ok,4.779522,428.2,536485.7987887859,-6.55363550894492,0.0,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.782495562821112,4.782973812377394,-6.221464868479054,-1.273279600000276,0.20478645999978884,2.252063388773,-3.7301294487730647,21443108,21442533,0.06294538592919707
T05,NEARUSDT,level_breakout,short,signal,30,ok,4.779522,428.2,536500.7987887859,-6.55363550894492,0.0,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.786994628678188,4.787473328141055,-15.63467785729965,-3.199779599999953,0.20497910999981314,2.2531230697305,-5.657881779730266,21536485,21536214,0.06261148594785482
T05,NEARUSDT,level_breakout,short,signal,60,missing_or_stale_book,4.779522,428.2,536530.7987887859,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,,,,,,,,,,
T05,NEARUSDT,level_breakout,short,signal,120,ok,4.779522,428.2,536590.7987887859,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.794,4.794479399999999,-30.291732102079553,-6.199479599999806,0.2052790799998654,2.254773069714,-8.659531749713672,22120757,22120757,0.05685618589632213
T05,NEARUSDT,level_breakout,short,fill,5,ok,4.7801903124241,428.2,536476.0396548,-6.55363550894492,0.0,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.784172349369453,4.78465076660439,-8.330289559818395,-1.7051082200002192,0.2048582599998431,2.252615722522,-4.162582202522063,21379383,21378651,0.09812069998588413
T05,NEARUSDT,level_breakout,short,fill,15,ok,4.7801903124241,428.2,536486.0396548,-6.55363550894492,0.0,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.782495562821112,4.782973812377394,-4.822507570505521,-0.98710822000064,0.20478645999978884,2.2522207830319996,-3.4441154630324284,21445048,21444474,0.10475169995334
T05,NEARUSDT,level_breakout,short,fill,30,ok,4.7801903124241,428.2,536501.0396548,-6.55363550894492,0.0,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.786994628678188,4.787473328141055,-14.234404509800896,-2.9136082200003175,0.20497910999981314,2.2532804639894994,-5.3718677939896295,21537902,21536974,0.10437690000981092
T05,NEARUSDT,level_breakout,short,fill,60,missing_or_stale_book,4.7801903124241,428.2,536531.0396548,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,,,,,,,,,,
T05,NEARUSDT,level_breakout,short,fill,120,ok,4.7801903124241,428.2,536591.0396548,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.791691265763662,4.792170434890238,-24.059613923047998,-4.9247082200003645,0.2051802199999269,2.2543866795999996,-7.384275119600291,22122359,22121806,0.09931939991656691
T05,NEARUSDT,level_breakout,short,after_close,5,ok,4.7801903124241,428.2,536522.3495686,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.796,4.7964796000000005,-33.073343408126505,-6.769708220000456,0.20536472000010556,2.255401531075,-9.23047447107556,21711165,21711165,0.01171329990029335
T05,NEARUSDT,level_breakout,short,after_close,15,missing_or_stale_book,4.7801903124241,428.2,536532.3495686,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,,,,,,,,,,
T05,NEARUSDT,level_breakout,short,after_close,30,ok,4.7801903124241,428.2,536547.3495686,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.803,4.8034802999999995,-47.7171118409567,-9.767108220000315,0.20566445999980515,2.2570502659319995,-12.22982294593212,21864693,21864693,0.014612599974498153
T05,NEARUSDT,level_breakout,short,after_close,60,ok,4.7801903124241,428.2,536577.3495686,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.799999999999999,4.8004799999999985,-41.44121108402708,-8.482508219999886,0.20553599999982522,2.256343665278999,-10.94438788527871,22040654,22040654,0.015487900003790855
T05,NEARUSDT,level_breakout,short,after_close,120,ok,4.7801903124241,428.2,536637.3495686,-6.55363550894492,0.0,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,279146,279168,282874,4.791,4.7914791,-22.613508813247527,-4.628708220000502,0.20515061999988546,2.25422386332,-7.088082703320388,22373465,22373465,0.015017699915915728
T06,NEARUSDT,weak_level_rejection,long,signal,5,ok,4.790274580621919,263.7,536523.46017313,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.795140690178233,4.794661176109215,10.158310289766924,1.283193090000017,0.12644786000002464,1.3901511574774998,-0.23340592747750755,21719587,21718681,0.12512813007924706
T06,NEARUSDT,weak_level_rejection,long,signal,15,missing_or_stale_book,4.790274580621919,263.7,536533.46017313,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,,,,,,,,,,
T06,NEARUSDT,weak_level_rejection,long,signal,30,ok,4.790274580621919,263.7,536548.46017313,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.800736442927569,4.800256369283276,21.83979671639619,2.7587930899999766,0.12659542000004356,1.3909626563195001,1.2412350136804329,21873970,21872973,0.12371533003170043
T06,NEARUSDT,weak_level_rejection,long,signal,60,ok,4.790274580621919,263.7,536578.46017313,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.797,4.7965203,14.03973668918132,1.7734930899999652,0.12649688999990474,1.390420795511,0.25657540448906047,22050275,22049771,0.12546113005373627
T06,NEARUSDT,weak_level_rejection,long,signal,120,ok,4.790274580621919,263.7,536638.46017313,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.7894914675767915,4.789012518430034,-1.6347978220187245,-0.20650691000005245,0.12629889000004094,1.389331904411,-1.7221377044110935,22378108,22377540,0.12661263009067625
T06,NEARUSDT,weak_level_rejection,long,fill,5,ok,4.803604696207811,263.7,536552.1803672,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.801085703450891,4.800605594880546,-5.243963473741038,-0.6642583899999275,0.1266046300000278,1.3929466395679997,-2.183809659567955,21901713,21901713,0.04242430010344833
T06,NEARUSDT,weak_level_rejection,long,fill,15,ok,4.803604696207811,263.7,536562.1803672,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.800363291619264,4.799883255290102,-6.747858730145964,-0.8547583900000029,0.12658557999988565,1.3928418750454998,-2.374185845045388,21960968,21960777,0.0457458000164479
T06,NEARUSDT,weak_level_rejection,long,fill,30,ok,4.803604696207811,263.7,536577.1803672,-5.1052096753494425,0.8229315632507286,False,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.797807736063709,4.797327955290103,-12.067937540069702,-1.5286583899997335,0.1265181899999309,1.3924712671100001,-3.0476478471096646,22039938,22039809,0.04589870001655072
T06,NEARUSDT,weak_level_rejection,long,fill,60,ok,4.803604696207811,263.7,536607.1803672,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.791,4.790520900000001,-26.2400780350676,-3.323858389999765,0.12633866999992946,1.3914840058459998,-4.841681065845695,22213886,22213813,0.04655620001722127
T06,NEARUSDT,weak_level_rejection,long,fill,120,ok,4.803604696207811,263.7,536667.1803672,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.79,4.789521,-28.321848004169723,-3.587558389999853,0.12631230000008972,1.3913389853495,-5.1052096753494425,22542380,22542380,0.04685330006759614
T06,NEARUSDT,weak_level_rejection,long,after_close,5,ok,4.803604696207811,263.7,536597.1958153,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.79,4.789521,-28.321848004169723,-3.587558389999853,0.12631230000008972,1.3913389853495,-5.1052096753494425,22154450,22154056,0.05031850002706051
T06,NEARUSDT,weak_level_rejection,long,after_close,15,ok,4.803604696207811,263.7,536607.1958153,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.791,4.790520900000001,-26.2400780350676,-3.323858389999765,0.12633866999992946,1.3914840058459998,-4.841681065845695,22214220,22213813,0.062004299950785935
T06,NEARUSDT,weak_level_rejection,long,after_close,30,ok,4.803604696207811,263.7,536622.1958153,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.794,4.7935206,-19.99476812776494,-2.5327583899999695,0.1264177799999171,1.3919190673355,-4.051095237335387,22290608,22290322,0.06167590001132339
T06,NEARUSDT,weak_level_rejection,long,after_close,60,ok,4.803604696207811,263.7,536652.1958153,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.79,4.789521,-28.321848004169723,-3.587558389999853,0.12631230000008972,1.3913389853495,-5.1052096753494425,22460907,22460553,0.06128060002811253
T06,NEARUSDT,weak_level_rejection,long,after_close,120,ok,4.803604696207811,263.7,536712.1958153,-5.1052096753494425,0.8229315632507286,True,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.jsonl,data/paper-captures/24h-20260926-151653-835-9dde484e/session-20260926T121926Z.inputs.jsonl.gz,282962,285141,288336,4.79,4.789521,-28.321848004169723,-3.587558389999853,0.12631230000008972,1.3913389853495,-5.1052096753494425,22778427,22777861,0.062404199969023466
